word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes,,,
779,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ng pag subscribe sa aking,subscribe,ENG,,TRUE,,,TRUE,"Should be ""pag-subscribe""",,,$
780,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,pag subscribe sa aking channel,sa,FIL,,TRUE,,,,,,,
781,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,subscribe sa aking channel thank,aking,FIL,,TRUE,,,,,,,
782,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,sa aking channel thank you,channel,ENG,,TRUE,,,,,,,
783,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,aking channel thank you po,thank,ENG,,TRUE,,,,,,,
784,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,channel thank you po Salamat,you,ENG,,TRUE,,,,,,,
785,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,thank you po Salamat po,po,FIL,,TRUE,,,,,,,
786,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,you po Salamat po sainyo,Salamat,FIL,,TRUE,,,,,,,
787,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,po Salamat po sainyo ng,po,FIL,,TRUE,,,,,,,
788,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,Salamat po sainyo ng marami,sainyo,FIL,,FALSE,UNK,,,"Should be ""sa inyo""",,,$
789,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,po sainyo ng marami slamat,ng,FIL,,TRUE,,,,,,,
790,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,sainyo ng marami slamat po,marami,FIL,,TRUE,,,,,,,
791,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ng marami slamat po,slamat,FIL,,FALSE,UNK,,,"Wrong spelling ""salamat""",,,
792,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,marami slamat po,po,FIL,,TRUE,,,,,,,
793,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Ask ko","""",SYM,,TRUE,,,,,,,
794,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Ask ko lang",Ask,ENG,,TRUE,,,,,,,
795,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Ask ko lang sana",ko,FIL,,TRUE,,,,,,,
796,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",Ask ko lang sana if,lang,FIL,,TRUE,,,,,,,
797,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",ko lang sana if hindi,sana,FIL,,TRUE,,,,,,,
798,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",lang sana if hindi ako,if,ENG,,TRUE,,,,,,,
799,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",sana if hindi ako nakakaistorbo,hindi,FIL,,TRUE,,,,,,,
800,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",if hindi ako nakakaistorbo sa,ako,FIL,,TRUE,,,,,,,
801,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",hindi ako nakakaistorbo sa pagbabasa,nakakaistorbo,FIL,,TRUE,,,,,,,
802,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",ako nakakaistorbo sa pagbabasa mo,sa,FIL,,TRUE,,,,,,,
803,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","nakakaistorbo sa pagbabasa mo """,pagbabasa,FIL,,TRUE,,,,,,,
804,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","sa pagbabasa mo "" """,mo,FIL,,TRUE,,,,,,,
805,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","pagbabasa mo "" "" Yes","""",SYM,,TRUE,,,,,,,
806,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","mo "" "" Yes ok","""",SYM,,TRUE,,,,,,,
807,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" "" Yes ok lang",Yes,ENG,,TRUE,,,,,,,
808,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Yes ok lang naman",ok,ENG,,TRUE,,,,,,,
809,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","Yes ok lang naman """,lang,FIL,,TRUE,,,,,,,
810,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","ok lang naman "" """,naman,FIL,,TRUE,,,,,,,
811,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","lang naman "" "" Bakit","""",SYM,,TRUE,,,,,,,
812,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","naman "" "" Bakit ba","""",SYM,,TRUE,,,,,,,
813,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" "" Bakit ba ang",Bakit,FIL,,TRUE,,,,,,,
814,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Bakit ba ang daming",ba,FIL,,TRUE,,,,,,,
815,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",Bakit ba ang daming fangirls,ang,FIL,,TRUE,,,,,,,
816,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",ba ang daming fangirls nila,daming,FIL,,TRUE,,,,,,,
817,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",ang daming fangirls nila ?,fangirls,ENG,,TRUE,,,,,,,
818,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",daming fangirls nila ?,nila,FIL,,TRUE,,,,,,,
819,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",fangirls nila ?,?,SYM,,TRUE,,,,,,,
820,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,nakakahiya kang kamag,nakakahiya,FIL,,TRUE,,,,,,,
821,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,nakakahiya kang kamag anak,kang,FIL,,TRUE,,,,,,,
822,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,nakakahiya kang kamag anak ang,kamag,FIL,,TRUE,,,TRUE,"Should be ""kamag-anak""",,,$
823,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kang kamag anak ang lakas,anak,FIL,,TRUE,,,TRUE,"Should be ""kamag-anak""",,,
824,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kamag anak ang lakas mang,ang,FIL,,TRUE,,,,,,,
825,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,anak ang lakas mang block,lakas,FIL,,TRUE,,,,,,,
826,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,ang lakas mang block ni,mang,FIL,,TRUE,,,,,,,
827,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,lakas mang block ni wala,block,ENG,,TRUE,,,,,,,
828,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,mang block ni wala nga,ni,FIL,,TRUE,,,,,,,
829,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,block ni wala nga kami,wala,FIL,,TRUE,,,,,,,
830,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,ni wala nga kami pake,nga,FIL,,TRUE,,,,,,,
831,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,wala nga kami pake kung,kami,FIL,,TRUE,,,,,,,
832,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,nga kami pake kung sasali,pake,FIL,,TRUE,,,,,,,
833,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kami pake kung sasali ka,kung,FIL,,TRUE,,,,,,,
834,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,pake kung sasali ka don,sasali,FIL,,TRUE,,,,,,,
835,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kung sasali ka don kahit,ka,FIL,,TRUE,,,,,,,
836,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,sasali ka don kahit may,don,FIL,,FALSE,UNK,,,"Should be ""doon""",,,$
837,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,ka don kahit may utang,kahit,FIL,,TRUE,,,,,,,
838,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,don kahit may utang sa,may,FIL,,TRUE,,,,,,,
839,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,kahit may utang sa amin,utang,FIL,,TRUE,,,,,,,
840,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,may utang sa amin,sa,FIL,,TRUE,,,,,,,
841,47,nakakahiya kang kamag anak ang lakas mang block ni wala nga kami pake kung sasali ka don kahit may utang sa amin,utang sa amin,amin,FIL,,TRUE,,,,,,,
842,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",Sa opisyal na,Sa,FIL,,TRUE,,,,,,,
843,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",Sa opisyal na pagkaluklok,opisyal,FIL,,TRUE,,,,,,,
844,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",Sa opisyal na pagkaluklok kay,na,FIL,,TRUE,,,,,,,
845,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",opisyal na pagkaluklok kay Velasco,pagkaluklok,FIL,,TRUE,,,,,,,
846,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .","na pagkaluklok kay Velasco ,",kay,FIL,,TRUE,,,,,,,
847,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .","pagkaluklok kay Velasco , ang",Velasco,UNK,NE,TRUE,,,,,,,
848,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .","kay Velasco , ang bawat",",",SYM,,TRUE,,,,,,,
849,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .","Velasco , ang bawat partido",ang,FIL,,TRUE,,,,,,,
850,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",", ang bawat partido sa",bawat,FIL,,TRUE,,,,,,,
851,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",ang bawat partido sa Kamara,partido,FIL,,TRUE,,,,,,,
852,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",bawat partido sa Kamara ay,sa,FIL,,TRUE,,,,,,,
853,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",partido sa Kamara ay nagpahayag,Kamara,FIL,NE,TRUE,,,,,,,
854,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",sa Kamara ay nagpahayag ng,ay,FIL,,TRUE,,,,,,,
855,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",Kamara ay nagpahayag ng kanilang,nagpahayag,FIL,,TRUE,,,,,,,
856,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",ay nagpahayag ng kanilang suportado,ng,FIL,,TRUE,,,,,,,
857,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",nagpahayag ng kanilang suportado sa,kanilang,FIL,,TRUE,,,,,,,
858,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",ng kanilang suportado sa liderato,suportado,FIL,,TRUE,,,,,,,
859,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",kanilang suportado sa liderato nito,sa,FIL,,TRUE,,,,,,,
860,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",suportado sa liderato nito .,liderato,FIL,,TRUE,,,,,,,
861,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",sa liderato nito .,nito,FIL,,TRUE,,,,,,,
862,48,"Sa opisyal na pagkaluklok kay Velasco , ang bawat partido sa Kamara ay nagpahayag ng kanilang suportado sa liderato nito .",liderato nito .,.,SYM,,TRUE,,,,,,,
863,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,Nakahanda aniya ang,Nakahanda,FIL,,TRUE,,,,,,,
864,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,Nakahanda aniya ang Duterte,aniya,FIL,,TRUE,,,,"""Wika  niya""",,,$
865,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,Nakahanda aniya ang Duterte administration,ang,FIL,,TRUE,,,,,,,
866,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,aniya ang Duterte administration na,Duterte,UNK,NE,TRUE,,,,,,,
867,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,ang Duterte administration na pahiramin,administration,ENG,,TRUE,,,,,,,
868,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,Duterte administration na pahiramin ng,na,FIL,,TRUE,,,,,,,
869,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,administration na pahiramin ng pondo,pahiramin,FIL,,TRUE,,,,,,,
870,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,na pahiramin ng pondo ang,ng,FIL,,TRUE,,,,,,,
871,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,pahiramin ng pondo ang mga,pondo,FIL,,TRUE,,,,,,,
872,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,ng pondo ang mga maliliit,ang,FIL,,TRUE,,,,,,,
873,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,pondo ang mga maliliit na,mga,FIL,,TRUE,,,,,,,
874,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,ang mga maliliit na manggagawa,maliliit,FIL,,TRUE,,,,,,,
875,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,mga maliliit na manggagawa para,na,FIL,,TRUE,,,,,,,
876,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,maliliit na manggagawa para makapagsimula,manggagawa,FIL,,TRUE,,,,,,,
877,49,Nakahanda aniya ang Duterte administration na pahiramin ng pondo ang mga maliliit na manggagawa para makapagsimula at magkaroon ng pagkakitaan .,na manggagawa para makapagsimula at,para,FIL,,TRUE,,,,,,,
